year,month,quarter,months_since_start,보조금 지급유무,1인당 보조금,목표대수,배터리 가격_lag3,유가_MA3_lag3,경제 상황_MA3_lag3,전기차 검색량_lag3,전기차 주행거리_lag3,충전소 수_lag3,충전소 수 증가량_lag3,Ioniq 5_lag3
143.63906476202814,1115.1519266747973,421.6725707263388,2617.933110047784,547.6482027588971,296.9542348549108,68.33616011319357,72.05430533478528,213.42775438861813,323.7830605253267,456.8037745468058,179.81134181036177,2754.4388315990423,548.8045381286171,-222.59562347038144
100.54757416759277,570.7872786283353,-54.48481487243446,2221.2073892162125,435.4125283959527,147.94466644776918,27.010068656718513,22.291752367225456,-476.7604025430115,81.29051323255267,-194.26790383137873,145.02735665180245,2323.4179022373537,345.59221981522336,-246.66362576878717
103.48796366611165,539.5845433741533,-38.16673724919428,2335.255365608083,445.0648170089953,164.2697855072844,34.18796859663028,20.57975107429632,-341.7914795111599,104.99985052668652,-114.50927199889763,160.87142760985182,2434.9670754895933,386.5556487519213,-240.38710415751032
110.33175874288739,648.4130060406283,-21.095344618129655,2559.1176047603735,484.77339247226786,234.47710187792583,56.307164287122674,33.26276905643976,165.52898913146512,213.74191085590974,185.7503514069551,198.77425198277254,2641.1547576435937,410.8102883335689,-238.7917069648766
109.52164421811878,534.6973754803955,-65.25435867175909,2488.981078226244,455.48800321522907,220.0720328500015,47.68962585720377,28.11891631981133,44.05119789330232,173.1352917442904,156.46653583193614,193.77731353755243,2608.197712577144,396.879195094315,-240.52309654582987
108.57700566939131,524.9165995194843,-71.57596338406702,2524.4101444402945,475.51888898775445,200.3018549268361,48.336768072701666,29.46918833998373,75.92644081875908,193.2820623390128,134.8669177068835,209.16935295756795,2619.73584693423,416.6040317571666,-241.6720662993081
101.6872434451431,435.938722362625,-94.23636648177381,2305.2969981152564,453.0585051678936,136.55664620216274,33.79369286536114,21.164029490686953,-61.457413472922916,9.065863896049235,-151.41807411735962,178.84329439970958,2411.745107751025,359.409936395799,-246.25273877409356
110.79676727328561,566.8108615021454,-30.417682067947318,2460.496282555911,471.9754988503707,212.59219199416256,55.45180697412271,39.617085702524285,74.98845290062364,44.34774922451282,87.01843579092778,179.11059143289984,2538.2090387326543,404.3885376135613,-242.64194901196146
108.10963243933541,748.9767908225913,-10.086121997653539,2537.02719420313,469.3559794892438,251.5808109974935,54.950869710644646,42.34615816368484,190.84616622093841,56.31249259754325,193.36730203427936,184.941070993145,2656.156361779322,417.10045894352345,-239.5655286754658
59.543554632951164,-1450.0185894075541,-61.3097253811547,1905.1506057678787,369.19497756955474,72.30355028863272,19.680861892717274,10.406939614353341,-622.7892159824631,-9.926833522064443,7.25100353092933,136.32624100143443,2016.6048611159147,328.46821523791095,-264.6425149864991
77.34874496435488,-2602.436657387629,66.1945701294757,1305.2358755880834,-3406.464385882699,125.30764111817753,19.063445897348803,41.5567430811505,-145.50971444977299,-59.06736039072957,9.88137076097576,96.22834355592833,1413.5238498586434,230.73458928221257,-246.39029141964048
73.99246384402889,-1648.3034789579967,110.92431474336331,2191.525052042911,618.7574681784496,167.56002292640952,79.12938448418198,48.09034964150837,-146.0780526687825,-77.28200084347513,60.358071386924344,137.55634572325428,2381.803976802422,356.4414266760718,-237.55049990829897
128.67868171019495,1034.1151080856855,313.60873261612016,2737.7088213117418,529.6017232352485,305.12266078964336,105.99707140205865,23.145978929907276,-170.7884953855925,202.24141065649187,95.9759234780322,197.26106470170689,2892.6939072505043,453.92145854649965,-232.65470325726315
128.07323039845235,690.6764692745709,-8.328575462164038,2735.19576905554,497.1597576040079,320.99243622737504,98.67495115716575,49.258173654492985,-155.32127867568866,225.7602207146616,186.5751737034614,205.2574541776291,2886.342658923434,498.8670108686554,-237.2837702490372
