year,month,quarter,months_since_start,보조금 지급유무,1인당 보조금,목표대수,배터리 가격_lag3,유가_MA3_lag3,경제 상황_MA3_lag3,전기차 검색량_lag3,전기차 주행거리_lag3,충전소 수_lag3,충전소 수 증가량_lag3,Ioniq 5_lag3
0.637775,566.9191,-13.804197,4043.5325,435.5705,306.59735,-1.4863518,8.494935,473.48856,202.11612,17.96739,353.94598,1230.0785,45.365444,-235.36319
-0.39766118,558.36066,-13.804197,4163.5522,448.39044,287.1389,-1.4863518,8.494935,471.88666,238.43019,-298.79184,374.6382,1252.4065,45.365444,-235.77747
-0.39766118,569.8115,-13.804197,3056.1936,448.39044,287.1389,-1.4863518,8.494935,427.4248,213.25429,-460.53024,354.63416,1014.7784,40.703968,-236.49438
-0.39766118,567.6487,-18.08122,3666.5696,442.9475,257.71835,-1.4863518,8.494935,532.1452,193.65097,-315.84338,362.305,1091.2533,45.365444,-236.20645
80.02598,1078.721,-18.08122,3801.283,430.12756,267.68948,-1.4863518,8.494935,721.44464,-31.596346,324.13803,351.5782,1087.3893,45.365444,-234.67323
-216.51265,-1958.4562,-18.08122,3088.4807,434.79132,-229.46623,-0.754992,6.968125,-1190.9563,-45.93277,-354.07608,368.27945,786.65125,45.365444,-245.38994
-28.250092,-2345.549,25.684595,1996.9576,-2994.3223,73.56841,84.92012,5.143064,-193.93874,-113.851776,-395.92432,287.0615,458.1323,67.51516,-217.97162
-2.0789733,-1389.9468,49.253128,4496.6226,437.84412,234.6785,84.92012,5.143064,124.9896,-116.343185,-170.15445,391.91937,1511.5549,60.654415,-224.52051
52.531178,1336.8035,51.750027,5777.6724,441.29395,354.29657,84.92012,8.494935,-168.71416,245.48567,-318.33432,372.9518,1902.5924,40.703968,-231.79276
-1.0665424,497.3218,-5.502955,5650.001,442.5291,357.52353,84.92012,8.494935,-156.9001,212.938,-193.16968,351.5782,1764.244,69.49598,-231.99988
